Ticket_ID,llm_score
TKT-101552,0
TKT-101553,2
TKT-101554,0
TKT-101555,1
TKT-101556,1
TKT-101557,0
TKT-101558,1
TKT-101559,1
TKT-101560,0
TKT-101561,0
TKT-101562,1
TKT-101563,1
TKT-101564,0
TKT-101565,0
TKT-101566,0
TKT-101567,1
TKT-101568,1
TKT-101569,1
TKT-101570,1
TKT-101571,1
TKT-101572,1
TKT-101573,0
TKT-101574,0
TKT-101575,0
TKT-101576,0
TKT-101577,0
TKT-101578,0
TKT-101579,1
TKT-101580,1
TKT-101581,2
TKT-101582,1
TKT-101583,0
TKT-101584,1
TKT-101585,0
TKT-101586,0
TKT-101587,0
TKT-101588,2
TKT-101589,2
TKT-101590,0
TKT-101591,1
TKT-101592,0
TKT-101593,0
TKT-101594,0
TKT-101595,0
TKT-101596,1
TKT-101597,1
TKT-101598,2
TKT-101599,1
TKT-101600,0
TKT-101601,1
TKT-101602,3
TKT-101603,1
TKT-101604,1
TKT-101605,3
TKT-101606,1
TKT-101607,0
TKT-101608,0
TKT-101609,0
TKT-101610,2
TKT-101611,0
TKT-101612,0
TKT-101613,0
TKT-101614,1
TKT-101615,0
TKT-101616,1
TKT-101617,3
TKT-101618,2
TKT-101619,0
TKT-101620,0
TKT-101621,0
TKT-101622,0
TKT-101623,2
TKT-101624,1
TKT-101625,3
TKT-101626,0
TKT-101627,2
TKT-101628,3
TKT-101629,0
TKT-101630,0
TKT-101631,0
TKT-101632,0
TKT-101633,0
TKT-101634,0
TKT-101635,2
TKT-101636,0
TKT-101637,0
TKT-101638,2
TKT-101639,2
TKT-101640,0
TKT-101641,0
TKT-101642,0
TKT-101643,1
TKT-101644,0
TKT-101645,0
TKT-101646,0
TKT-101647,1
TKT-101648,0
TKT-101649,0
TKT-101650,0
TKT-101651,1
TKT-101652,2
TKT-101653,0
TKT-101654,0
TKT-101655,2
TKT-101656,1
TKT-101657,3
TKT-101658,1
TKT-101659,0
TKT-101660,0
TKT-101661,0
TKT-101662,1
TKT-101663,2
TKT-101664,2
TKT-101665,1
TKT-101666,0
TKT-101667,0
TKT-101668,0
TKT-101669,1
TKT-101670,0
TKT-101671,0
TKT-101672,1
TKT-101673,0
TKT-101674,2
TKT-101675,2
TKT-101676,3
TKT-101677,0
TKT-101678,1
TKT-101679,2
TKT-101680,2
TKT-101681,2
TKT-101682,0
TKT-101683,1
TKT-101684,1
TKT-101685,0
TKT-101686,1
TKT-101687,1
TKT-101688,1
TKT-101689,0
TKT-101690,2
TKT-101691,1
TKT-101692,0
TKT-101693,0
TKT-101694,0
TKT-101695,1
TKT-101696,0
TKT-101697,3
TKT-101698,1
TKT-101699,1
TKT-101700,1
TKT-101701,0
TKT-101702,0
TKT-101703,2
TKT-101704,2
TKT-101705,1
TKT-101706,1
TKT-101707,0
TKT-101708,1
TKT-101709,1
TKT-101710,1
TKT-101711,0
TKT-101712,0
TKT-101713,3
TKT-101714,0
TKT-101715,0
TKT-101716,0
TKT-101717,1
TKT-101718,1
TKT-101719,1
TKT-101720,0
TKT-101721,2
TKT-101722,3
TKT-101723,2
TKT-101724,1
TKT-101725,3
TKT-101726,3
TKT-101727,2
TKT-101728,2
TKT-101729,0
TKT-101730,1
TKT-101731,3
TKT-101732,1
TKT-101733,0
TKT-101734,1
TKT-101735,1
TKT-101736,0
TKT-101737,0
TKT-101738,1
TKT-101739,0
TKT-101740,0
TKT-101741,0
TKT-101742,0
TKT-101743,0
TKT-101744,0
TKT-101745,1
TKT-101746,1
TKT-101747,0
TKT-101748,0
TKT-101749,1
TKT-101750,3
TKT-101751,0
TKT-101752,1
TKT-101753,0
TKT-101754,1
TKT-101755,0
TKT-101756,2
TKT-101757,2
TKT-101758,1
TKT-101759,0
TKT-101760,0
TKT-101761,0
TKT-101762,0
TKT-101763,1
TKT-101764,1
TKT-101765,1
TKT-101766,0
TKT-101767,1
TKT-101768,0
TKT-101769,2
TKT-101770,0
TKT-101771,1
TKT-101772,0
TKT-101773,1
TKT-101774,2
TKT-101775,1
TKT-101776,1
TKT-101777,2
TKT-101778,2
TKT-101779,1
TKT-101780,1
TKT-101781,0
TKT-101782,3
TKT-101783,2
TKT-101784,2
TKT-101785,0
TKT-101786,0
TKT-101787,0
TKT-101788,1
TKT-101789,0
TKT-101790,1
TKT-101791,0
TKT-101792,1
TKT-101793,0
TKT-101794,1
TKT-101795,1
TKT-101796,3
TKT-101797,0
TKT-101798,2
TKT-101799,1
TKT-101800,1
TKT-101801,3
TKT-101802,0
TKT-101803,3
TKT-101804,0
TKT-101805,2
TKT-101806,0
TKT-101807,0
TKT-101808,2
TKT-101809,1
TKT-101810,0
TKT-101811,0
TKT-101812,0
TKT-101813,0
TKT-101814,1
TKT-101815,0
TKT-101816,0
TKT-101817,1
TKT-101818,0
TKT-101819,1
TKT-101820,1
TKT-101821,1
TKT-101822,0
TKT-101823,1
TKT-101824,1
TKT-101825,0
TKT-101826,1
TKT-101827,1
TKT-101828,0
TKT-101829,0
TKT-101830,1
TKT-101831,0
TKT-101832,0
TKT-101833,1
TKT-101834,2
TKT-101835,3
TKT-101836,1
TKT-101837,0
TKT-101838,1
TKT-101839,0
TKT-101840,0
TKT-101841,2
TKT-101842,1
TKT-101843,0
TKT-101844,1
TKT-101845,0
TKT-101846,0
TKT-101847,1
TKT-101848,1
TKT-101849,0
TKT-101850,3
TKT-101851,1
TKT-101852,3
TKT-101853,1
TKT-101854,3
TKT-101855,1
TKT-101856,1
TKT-101857,0
TKT-101858,0
TKT-101859,0
TKT-101860,3
TKT-101861,0
TKT-101862,1
TKT-101863,0
TKT-101864,0
TKT-101865,2
TKT-101866,0
TKT-101867,2
TKT-101868,0
TKT-101869,1
TKT-101870,0
TKT-101871,3
TKT-101872,0
TKT-101873,1
TKT-101874,0
TKT-101875,0
TKT-101876,0
TKT-101877,1
TKT-101878,0
TKT-101879,0
TKT-101880,0
TKT-101881,2
TKT-101882,0
TKT-101883,3
TKT-101884,2
TKT-101885,1
TKT-101886,1
TKT-101887,1
TKT-101888,1
TKT-101889,1
TKT-101890,3
TKT-101891,1
TKT-101892,2
TKT-101893,1
TKT-101894,1
TKT-101895,1
TKT-101896,2
TKT-101897,0
TKT-101898,0
TKT-101899,0
TKT-101900,0
TKT-101901,1
TKT-101902,0
TKT-101903,0
TKT-101904,1
TKT-101905,0
TKT-101906,2
TKT-101907,0
TKT-101908,0
TKT-101909,1
TKT-101910,2
TKT-101911,1
TKT-101912,1
TKT-101913,0
TKT-101914,1
TKT-101915,0
TKT-101916,0
TKT-101917,0
TKT-101918,2
TKT-101919,0
TKT-101920,1
TKT-101921,1
TKT-101922,1
TKT-101923,1
TKT-101924,1
TKT-101925,0
TKT-101926,0
TKT-101927,1
TKT-101928,1
TKT-101929,1
TKT-101930,1
TKT-101931,1
TKT-101932,2
TKT-101933,1
TKT-101934,2
TKT-101935,1
TKT-101936,0
TKT-101937,1
TKT-101938,1
TKT-101939,1
TKT-101940,1
TKT-101941,1
TKT-101942,2
TKT-101943,0
TKT-101944,0
TKT-101945,1
TKT-101946,0
TKT-101947,0
TKT-101948,0
TKT-101949,1
TKT-101950,0
TKT-101951,1
TKT-101952,1
TKT-101953,0
TKT-101954,1
TKT-101955,1
TKT-101956,0
TKT-101957,1
TKT-101958,2
TKT-101959,0
TKT-101960,0
TKT-101961,0
TKT-101962,1
TKT-101963,0
TKT-101964,2
TKT-101965,0
TKT-101966,0
TKT-101967,1
TKT-101968,1
TKT-101969,0
TKT-101970,0
TKT-101971,0
TKT-101972,1
TKT-101973,2
TKT-101974,1
TKT-101975,1
TKT-101976,2
TKT-101977,1
TKT-101978,2
TKT-101979,2
TKT-101980,1
TKT-101981,2
TKT-101982,0
TKT-101983,1
TKT-101984,0
TKT-101985,1
TKT-101986,0
TKT-101987,0
TKT-101988,1
TKT-101989,1
TKT-101990,2
TKT-101991,1
TKT-101992,1
TKT-101993,0
TKT-101994,0
TKT-101995,1
TKT-101996,1
TKT-101997,0
TKT-101998,0
TKT-101999,1
TKT-102000,1
TKT-102001,2
TKT-102002,0
TKT-102003,0
TKT-102004,1
TKT-102005,3
TKT-102006,2
TKT-102007,1
TKT-102008,0
TKT-102009,3
TKT-102010,0
TKT-102011,1
TKT-102012,1
TKT-102013,1
TKT-102014,0
TKT-102015,1
TKT-102016,3
TKT-102017,2
TKT-102018,3
TKT-102019,1
TKT-102020,0
TKT-102021,2
TKT-102022,0
TKT-102023,1
TKT-102024,0
TKT-102025,0
TKT-102026,1
TKT-102027,0
TKT-102028,2
TKT-102029,1
TKT-102030,0
TKT-102031,0
TKT-102032,0
TKT-102033,1
TKT-102034,2
TKT-102035,1
TKT-102036,2
TKT-102037,0
TKT-102038,0
TKT-102039,0
TKT-102040,0
TKT-102041,2
TKT-102042,0
TKT-102043,3
TKT-102044,0
TKT-102045,3
TKT-102046,1
TKT-102047,2
TKT-102048,0
TKT-102049,1
TKT-102050,2
TKT-102051,0
TKT-102052,1
TKT-102053,0
TKT-102054,0
TKT-102055,0
TKT-102056,2
TKT-102057,0
TKT-102058,1
TKT-102059,0
TKT-102060,2
TKT-102061,0
TKT-102062,0
TKT-102063,3
TKT-102064,2
TKT-102065,1
TKT-102066,1
TKT-102067,2
TKT-102068,1
TKT-102069,0
TKT-102070,0
TKT-102071,0
TKT-102072,1
TKT-102073,1
TKT-102074,0
TKT-102075,1
TKT-102076,0
TKT-102077,2
TKT-102078,1
TKT-102079,1
TKT-102080,0
TKT-102081,0
TKT-102082,0
TKT-102083,1
TKT-102084,1
TKT-102085,0
TKT-102086,1
TKT-102087,3
TKT-102088,0
TKT-102089,0
TKT-102090,1
TKT-102091,2
TKT-102092,2
TKT-102093,0
TKT-102094,2
TKT-102095,2
TKT-102096,2
TKT-102097,0
TKT-102098,3
TKT-102099,0
TKT-102100,0
TKT-102101,0
TKT-102102,2
TKT-102103,0
TKT-102104,0
TKT-102105,1
TKT-102106,0
TKT-102107,2
TKT-102108,0
TKT-102109,1
TKT-102110,0
TKT-102111,0
TKT-102112,1
TKT-102113,2
TKT-102114,0
TKT-102115,1
TKT-102116,1
TKT-102117,0
TKT-102118,1
TKT-102119,0
TKT-102120,0
TKT-102121,0
TKT-102122,2
TKT-102123,0
TKT-102124,3
TKT-102125,1
TKT-102126,2
TKT-102127,1
TKT-102128,0
TKT-102129,1
TKT-102130,1
TKT-102131,0
TKT-102132,0
TKT-102133,1
TKT-102134,1
TKT-102135,0
TKT-102136,1
TKT-102137,1
TKT-102138,0
TKT-102139,0
TKT-102140,0
TKT-102141,0
TKT-102142,0
TKT-102143,1
TKT-102144,0
TKT-102145,2
TKT-102146,3
TKT-102147,0
TKT-102148,0
TKT-102149,2
TKT-102150,0
TKT-102151,1
TKT-102152,1
TKT-102153,0
TKT-102154,0
TKT-102155,0
TKT-102156,0
TKT-102157,1
TKT-102158,0
TKT-102159,2
TKT-102160,0
TKT-102161,1
TKT-102162,0
TKT-102163,0
TKT-102164,1
TKT-102165,0
TKT-102166,1
TKT-102167,1
TKT-102168,2
TKT-102169,1
TKT-102170,0
TKT-102171,1
TKT-102172,1
TKT-102173,2
TKT-102174,0
TKT-102175,1
TKT-102176,0
TKT-102177,1
TKT-102178,1
TKT-102179,2
TKT-102180,1
TKT-102181,0
TKT-102182,2
TKT-102183,0
TKT-102184,0
TKT-102185,0
TKT-102186,1
TKT-102187,1
TKT-102188,1
TKT-102189,3
TKT-102190,2
TKT-102191,2
TKT-102192,0
TKT-102193,2
TKT-102194,2
TKT-102195,0
TKT-102196,1
TKT-102197,1
TKT-102198,0
TKT-102199,1
TKT-102200,0
TKT-102201,2
TKT-102202,0
TKT-102203,0
TKT-102204,0
TKT-102205,1
TKT-102206,0
TKT-102207,0
TKT-102208,0
TKT-102209,0
TKT-102210,2
TKT-102211,2
TKT-102212,1
TKT-102213,0
TKT-102214,1
TKT-102215,1
TKT-102216,1
TKT-102217,1
TKT-102218,0
TKT-102219,3
TKT-102220,2
TKT-102221,2
TKT-102222,1
TKT-102223,0
TKT-102224,2
TKT-102225,1
TKT-102226,0
TKT-102227,1
TKT-102228,1
TKT-102229,2
TKT-102230,0
TKT-102231,0
TKT-102232,1
TKT-102233,0
TKT-102234,0
TKT-102235,0
TKT-102236,2
TKT-102237,0
TKT-102238,0
TKT-102239,0
TKT-102240,1
TKT-102241,1
TKT-102242,1
TKT-102243,0
TKT-102244,1
TKT-102245,1
TKT-102246,1
TKT-102247,0
TKT-102248,1
TKT-102249,0
TKT-102250,1
TKT-102251,0
TKT-102252,0
TKT-102253,1
TKT-102254,2
TKT-102255,1
TKT-102256,1
TKT-102257,1
TKT-102258,2
TKT-102259,0
TKT-102260,1
TKT-102261,3
TKT-102262,3
TKT-102263,1
TKT-102264,0
TKT-102265,1
TKT-102266,1
TKT-102267,2
TKT-102268,0
TKT-102269,0
TKT-102270,0
TKT-102271,1
TKT-102272,0
TKT-102273,1
TKT-102274,3
TKT-102275,0
TKT-102276,0
TKT-102277,2
TKT-102278,0
TKT-102279,3
TKT-102280,0
TKT-102281,0
TKT-102282,0
TKT-102283,0
TKT-102284,1
TKT-102285,1
TKT-102286,0
TKT-102287,0
TKT-102288,1
TKT-102289,3
TKT-102290,2
TKT-102291,1
TKT-102292,1
TKT-102293,1
TKT-102294,0
TKT-102295,1
TKT-102296,3
TKT-102297,0
TKT-102298,0
TKT-102299,0
TKT-102300,2
TKT-102301,3
TKT-102302,0
TKT-102303,0
TKT-102304,0
TKT-102305,3
TKT-102306,0
TKT-102307,0
TKT-102308,0
TKT-102309,0
TKT-102310,0
TKT-102311,1
TKT-102312,0
TKT-102313,2
TKT-102314,3
TKT-102315,1
TKT-102316,0
TKT-102317,1
TKT-102318,0
TKT-102319,0
TKT-102320,3
TKT-102321,2
TKT-102322,0
TKT-102323,1
TKT-102324,0
TKT-102325,0
TKT-102326,0
TKT-102327,1
TKT-102328,0
TKT-102329,1
TKT-102330,2
TKT-102331,0
TKT-102332,3
TKT-102333,0
TKT-102334,1
TKT-102335,1
TKT-102336,2
TKT-102337,3
TKT-102338,1
TKT-102339,2
TKT-102340,0
TKT-102341,3
TKT-102342,0
TKT-102343,0
TKT-102344,0
TKT-102345,1
TKT-102346,0
TKT-102347,1
TKT-102348,1
TKT-102349,1
TKT-102350,1
TKT-102351,0
TKT-102352,2
TKT-102353,0
TKT-102354,1
TKT-102355,2
TKT-102356,1
TKT-102357,1
TKT-102358,2
TKT-102359,0
TKT-102360,0
TKT-102361,0
TKT-102362,0
TKT-102363,1
TKT-102364,1
TKT-102365,1
TKT-102366,0
TKT-102367,2
TKT-102368,0
TKT-102369,1
TKT-102370,1
TKT-102371,0
TKT-102372,0
TKT-102373,0
TKT-102374,3
TKT-102375,0
TKT-102376,1
TKT-102377,3
TKT-102378,2
TKT-102379,1
TKT-102380,1
TKT-102381,1
TKT-102382,0
TKT-102383,2
TKT-102384,0
TKT-102385,1
TKT-102386,2
TKT-102387,0
TKT-102388,1
TKT-102389,0
TKT-102390,0
TKT-102391,1
TKT-102392,0
TKT-102393,0
TKT-102394,0
TKT-102395,1
TKT-102396,0
TKT-102397,1
TKT-102398,1
TKT-102399,0
TKT-102400,1
TKT-102401,1
TKT-102402,1
TKT-102403,0
TKT-102404,0
TKT-102405,0
TKT-102406,0
TKT-102407,0
TKT-102408,0
TKT-102409,1
TKT-102410,1
TKT-102411,0
TKT-102412,0
TKT-102413,0
TKT-102414,0
TKT-102415,3
TKT-102416,0
TKT-102417,1
TKT-102418,1
TKT-102419,1
TKT-102420,1
TKT-102421,0
TKT-102422,0
TKT-102423,0
TKT-102424,1
TKT-102425,0
TKT-102426,0
TKT-102427,3
TKT-102428,0
TKT-102429,1
TKT-102430,0
TKT-102431,0
TKT-102432,3
TKT-102433,1
TKT-102434,0
TKT-102435,0
TKT-102436,0
TKT-102437,0
TKT-102438,2
TKT-102439,0
TKT-102440,1
TKT-102441,0
TKT-102442,1
TKT-102443,1
TKT-102444,0
TKT-102445,0
TKT-102446,0
TKT-102447,1
TKT-102448,1
TKT-102449,0
TKT-102450,1
TKT-102451,0
TKT-102452,0
TKT-102453,2
TKT-102454,0
TKT-102455,0
TKT-102456,1
TKT-102457,2
TKT-102458,0
TKT-102459,0
TKT-102460,0
TKT-102461,1
TKT-102462,2
TKT-102463,2
TKT-102464,1
TKT-102465,1
TKT-102466,1
TKT-102467,0
TKT-102468,2
TKT-102469,2
TKT-102470,0
TKT-102471,0
TKT-102472,2
TKT-102473,3
TKT-102474,1
TKT-102475,0
TKT-102476,0
TKT-102477,2
TKT-102478,2
TKT-102479,1
TKT-102480,0
TKT-102481,1
TKT-102482,3
TKT-102483,0
TKT-102484,2
TKT-102485,2
TKT-102486,2
TKT-102487,0
TKT-102488,2
TKT-102489,0
TKT-102490,3
TKT-102491,1
TKT-102492,1
TKT-102493,1
TKT-102494,0
TKT-102495,0
TKT-102496,1
TKT-102497,0
TKT-102498,0
TKT-102499,1
TKT-102500,0
TKT-102501,0
TKT-102502,3
TKT-102503,0
TKT-102504,1
TKT-102505,0
TKT-102506,0
TKT-102507,1
TKT-102508,1
TKT-102509,1
TKT-102510,0
TKT-102511,0
TKT-102512,1
TKT-102513,1
TKT-102514,1
TKT-102515,0
TKT-102516,0
TKT-102517,1
TKT-102518,1
TKT-102519,0
TKT-102520,0
TKT-102521,0
TKT-102522,2
TKT-102523,0
TKT-102524,0
TKT-102525,0
TKT-102526,0
TKT-102527,0
TKT-102528,2
TKT-102529,2
TKT-102530,0
TKT-102531,0
TKT-102532,3
TKT-102533,0
TKT-102534,1
TKT-102535,0
TKT-102536,1
TKT-102537,0
TKT-102538,2
TKT-102539,0
TKT-102540,0
TKT-102541,2
TKT-102542,0
TKT-102543,0
TKT-102544,1
TKT-102545,0
TKT-102546,0
TKT-102547,0
TKT-102548,1
TKT-102549,3
TKT-102550,0
TKT-102551,0
TKT-102552,3
TKT-102553,0
TKT-102554,3
TKT-102555,1
TKT-102556,1
TKT-102557,0
TKT-102558,3
TKT-102559,0
TKT-102560,0
TKT-102561,1
TKT-102562,0
TKT-102563,1
TKT-102564,1
TKT-102565,1
TKT-102566,1
TKT-102567,3
TKT-102568,0
TKT-102569,1
TKT-102570,0
TKT-102571,1
TKT-102572,0
TKT-102573,1
TKT-102574,0
TKT-102575,0
TKT-102576,3
TKT-102577,2
TKT-102578,1
TKT-102579,2
TKT-102580,1
TKT-102581,0
TKT-102582,2
TKT-102583,1
TKT-102584,1
TKT-102585,1
TKT-102586,1
TKT-102587,0
TKT-102588,0
TKT-102589,2
TKT-102590,1
TKT-102591,1
TKT-102592,1
TKT-102593,0
TKT-102594,0
TKT-102595,1
TKT-102596,1
TKT-102597,3
TKT-102598,2
TKT-102599,1
TKT-102600,0
TKT-102601,0
TKT-102602,1
TKT-102603,0
TKT-102604,1
TKT-102605,0
TKT-102606,0
TKT-102607,0
TKT-102608,0
TKT-102609,1
TKT-102610,0
TKT-102611,0
TKT-102612,0
TKT-102613,1
TKT-102614,0
TKT-102615,2
TKT-102616,0
TKT-102617,0
TKT-102618,2
TKT-102619,0
TKT-102620,0
TKT-102621,0
TKT-102622,0
TKT-102623,0
TKT-102624,1
TKT-102625,1
TKT-102626,0
TKT-102627,3
TKT-102628,0
TKT-102629,1
TKT-102630,2
TKT-102631,1
TKT-102632,2
TKT-102633,2
TKT-102634,2
TKT-102635,1
TKT-102636,1
TKT-102637,0
TKT-102638,3
TKT-102639,0
TKT-102640,1
TKT-102641,2
TKT-102642,3
TKT-102643,1
TKT-102644,1
TKT-102645,0
TKT-102646,2
TKT-102647,1
TKT-102648,2
TKT-102649,1
TKT-102650,2
TKT-102651,0
TKT-102652,0
TKT-102653,1
TKT-102654,1
TKT-102655,0
TKT-102656,1
TKT-102657,1
TKT-102658,0
TKT-102659,1
TKT-102660,0
TKT-102661,1
TKT-102662,3
TKT-102663,0
TKT-102664,3
TKT-102665,0
TKT-102666,0
TKT-102667,0
TKT-102668,2
TKT-102669,1
TKT-102670,0
TKT-102671,0
TKT-102672,1
TKT-102673,0
TKT-102674,1
TKT-102675,1
TKT-102676,2
TKT-102677,1
TKT-102678,0
TKT-102679,0
TKT-102680,0
TKT-102681,1
TKT-102682,1
TKT-102683,1
TKT-102684,1
TKT-102685,0
TKT-102686,0
TKT-102687,0
TKT-102688,0
TKT-102689,0
TKT-102690,1
TKT-102691,1
TKT-102692,1
TKT-102693,0
TKT-102694,0
TKT-102695,1
TKT-102696,1
TKT-102697,0
TKT-102698,2
TKT-102699,0
TKT-102700,0
TKT-102701,1
TKT-102702,2
TKT-102703,0
TKT-102704,2
TKT-102705,0
TKT-102706,3
TKT-102707,0
TKT-102708,0
TKT-102709,0
TKT-102710,1
TKT-102711,0
TKT-102712,1
TKT-102713,2
TKT-102714,0
TKT-102715,1
TKT-102716,2
TKT-102717,1
TKT-102718,1
TKT-102719,0
TKT-102720,1
TKT-102721,1
TKT-102722,1
TKT-102723,2
TKT-102724,1
TKT-102725,0
TKT-102726,0
TKT-102727,1
TKT-102728,0
TKT-102729,0
TKT-102730,0
TKT-102731,0
TKT-102732,0
TKT-102733,3
TKT-102734,0
TKT-102735,0
TKT-102736,1
TKT-102737,0
TKT-102738,0
TKT-102739,1
TKT-102740,1
TKT-102741,1
TKT-102742,3
TKT-102743,0
TKT-102744,0
TKT-102745,1
TKT-102746,2
TKT-102747,0
TKT-102748,0
TKT-102749,3
TKT-102750,2
TKT-102751,2
TKT-102752,0
TKT-102753,1
TKT-102754,1
TKT-102755,0
TKT-102756,1
TKT-102757,1
TKT-102758,0
TKT-102759,0
TKT-102760,0
TKT-102761,0
TKT-102762,3
TKT-102763,1
TKT-102764,1
TKT-102765,3
TKT-102766,0
TKT-102767,0
TKT-102768,1
TKT-102769,1
TKT-102770,0
TKT-102771,1
TKT-102772,0
TKT-102773,0
TKT-102774,1
TKT-102775,1
TKT-102776,1
TKT-102777,0
TKT-102778,0
TKT-102779,0
TKT-102780,0
TKT-102781,0
TKT-102782,3
TKT-102783,1
TKT-102784,2
TKT-102785,0
TKT-102786,0
TKT-102787,1
TKT-102788,3
TKT-102789,0
TKT-102790,0
TKT-102791,0
TKT-102792,3
TKT-102793,1
TKT-102794,0
TKT-102795,3
TKT-102796,0
TKT-102797,2
TKT-102798,1
TKT-102799,0
TKT-102800,1
TKT-102801,1
TKT-102802,1
TKT-102803,0
TKT-102804,0
TKT-102805,1
TKT-102806,1
TKT-102807,1
TKT-102808,0
TKT-102809,0
TKT-102810,0
TKT-102811,0
TKT-102812,0
TKT-102813,2
TKT-102814,1
TKT-102815,1
TKT-102816,0
TKT-102817,1
TKT-102818,0
TKT-102819,1
TKT-102820,3
TKT-102821,1
TKT-102822,1
TKT-102823,0
TKT-102824,1
TKT-102825,2
TKT-102826,1
TKT-102827,0
TKT-102828,1
TKT-102829,0
TKT-102830,2
TKT-102831,1
TKT-102832,1
TKT-102833,1
TKT-102834,0
TKT-102835,1
TKT-102836,1
TKT-102837,1
TKT-102838,0
TKT-102839,0
TKT-102840,0
TKT-102841,0
TKT-102842,1
TKT-102843,3
TKT-102844,0
TKT-102845,1
TKT-102846,0
TKT-102847,1
TKT-102848,0
TKT-102849,0
TKT-102850,1
TKT-102851,0
TKT-102852,0
TKT-102853,0
TKT-102854,1
TKT-102855,0
TKT-102856,1
TKT-102857,1
TKT-102858,1
TKT-102859,0
TKT-102860,0
TKT-102861,2
TKT-102862,2
TKT-102863,1
TKT-102864,2
TKT-102865,0
TKT-102866,1
TKT-102867,1
TKT-102868,0
TKT-102869,0
TKT-102870,2
TKT-102871,1
TKT-102872,0
TKT-102873,1
TKT-102874,2
TKT-102875,0
TKT-102876,0
TKT-102877,0
TKT-102878,3
TKT-102879,0
TKT-102880,2
TKT-102881,1
TKT-102882,0
TKT-102883,0
TKT-102884,0
TKT-102885,0
TKT-102886,0
TKT-102887,1
TKT-102888,1
TKT-102889,1
TKT-102890,1
TKT-102891,2
TKT-102892,0
TKT-102893,0
TKT-102894,1
TKT-102895,0
TKT-102896,0
TKT-102897,2
TKT-102898,1
TKT-102899,1
TKT-102900,0
TKT-102901,0
TKT-102902,0
TKT-102903,0
TKT-102904,1
TKT-102905,0
TKT-102906,1
TKT-102907,0
TKT-102908,1
TKT-102909,2
TKT-102910,2
TKT-102911,0
TKT-102912,0
TKT-102913,0
TKT-102914,2
TKT-102915,0
TKT-102916,3
TKT-102917,1
TKT-102918,0
TKT-102919,1
TKT-102920,2
TKT-102921,0
TKT-102922,0
TKT-102923,0
TKT-102924,1
TKT-102925,1
TKT-102926,1
TKT-102927,2
TKT-102928,0
TKT-102929,0
TKT-102930,0
TKT-102931,1
TKT-102932,2
TKT-102933,2
TKT-102934,0
TKT-102935,0
TKT-102936,2
TKT-102937,3
TKT-102938,0
TKT-102939,1
TKT-102940,0
TKT-102941,2
TKT-102942,1
TKT-102943,1
TKT-102944,1
TKT-102945,1
TKT-102946,0
TKT-102947,1
TKT-102948,1
TKT-102949,0
TKT-102950,2
TKT-102951,1
TKT-102952,1
TKT-102953,2
TKT-102954,1
TKT-102955,0
TKT-102956,1
TKT-102957,0
TKT-102958,0
TKT-102959,1
TKT-102960,1
TKT-102961,2
TKT-102962,0
TKT-102963,1
TKT-102964,2
TKT-102965,1
TKT-102966,2
TKT-102967,1
TKT-102968,0
TKT-102969,1
TKT-102970,2
TKT-102971,2
TKT-102972,0
TKT-102973,1
TKT-102974,0
TKT-102975,3
TKT-102976,2
TKT-102977,0
TKT-102978,1
TKT-102979,0
TKT-102980,0
TKT-102981,1
TKT-102982,3
TKT-102983,0
TKT-102984,2
TKT-102985,1
TKT-102986,2
TKT-102987,0
TKT-102988,2
TKT-102989,0
TKT-102990,1
TKT-102991,0
TKT-102992,1
TKT-102993,0
TKT-102994,1
TKT-102995,1
TKT-102996,0
TKT-102997,2
TKT-102998,2
TKT-102999,0
TKT-103000,0
TKT-103001,0
TKT-103002,1
TKT-103003,1
TKT-103004,0
TKT-103005,1
TKT-103006,0
TKT-103007,0
TKT-103008,0
TKT-103009,0
TKT-103010,1
TKT-103011,2
TKT-103012,1
TKT-103013,0
TKT-103014,0
TKT-103015,1
TKT-103016,2
TKT-103017,0
TKT-103018,0
TKT-103019,0
TKT-103020,3
TKT-103021,0
TKT-103022,0
TKT-103023,1
TKT-103024,1
TKT-103025,0
TKT-103026,1
TKT-103027,0
TKT-103028,0
TKT-103029,2
TKT-103030,1
TKT-103031,0
TKT-103032,1
TKT-103033,0
TKT-103034,0
TKT-103035,1
TKT-103036,1
TKT-103037,1
TKT-103038,1
TKT-103039,0
TKT-103040,1
TKT-103041,1
TKT-103042,1
TKT-103043,0
TKT-103044,1
TKT-103045,0
TKT-103046,1
TKT-103047,0
TKT-103048,0
TKT-103049,1
TKT-103050,0
TKT-103051,1
TKT-103052,1
TKT-103053,0
TKT-103054,0
TKT-103055,0
TKT-103056,1
TKT-103057,2
TKT-103058,0
TKT-103059,0
TKT-103060,0
TKT-103061,0
TKT-103062,3
TKT-103063,1
TKT-103064,1
TKT-103065,2
TKT-103066,0
TKT-103067,2
TKT-103068,0
TKT-103069,0
TKT-103070,0
TKT-103071,0
TKT-103072,1
TKT-103073,0
TKT-103074,1
TKT-103075,1
TKT-103076,0
TKT-103077,1
TKT-103078,1
TKT-103079,0
TKT-103080,0
TKT-103081,0
TKT-103082,0
TKT-103083,1
TKT-103084,2
TKT-103085,0
TKT-103086,1
TKT-103087,0
TKT-103088,1
TKT-103089,1
TKT-103090,0
TKT-103091,0
TKT-103092,0
TKT-103093,1
TKT-103094,2
TKT-103095,0
TKT-103096,0
TKT-103097,0
TKT-103098,0
TKT-103099,2
TKT-103100,1
TKT-103101,1
TKT-103102,1
TKT-103103,0
TKT-103104,0
TKT-103105,1
